Index,Smiles
28663,NC12COCC1(N)COC2
28664,CCC(CN)=CC(C)OC
28665,OCC=CC1=CN=CN1O
28666,CN(C)C(CO)=C(C)C#N
28667,NCC12CCCC1C(=O)N2
28668,CC1NN=CC(=C)OC1=C
28669,OC1C2CNCC(=O)OC12
28670,CC1C(NN=C)C1(O)CN
28671,CC=CC(N)CCON=C
28672,NN1OC(=O)C2=C1NCC2
28673,ON=C1CC(C#C)C(=C)O1
28674,NC12COCC3NC1CC23
28675,CC1=NNC2=C1C(=O)ON2
28676,CC(=C)C(C=C)C(C)=NO
28677,ON1C=NC(=N)C1C1CO1
28678,CNCC12CC1(C)OCC2
28679,NC1CONC(=N)C=CC1
28680,NC1CC2(N)CC(=O)NC12
28681,CN=CN(C)C(=O)C1CO1
28682,OC1(CC#C)CN(C1)C=N
28683,CN1N=C(C#N)C(O)=C1N
28684,CCOC1=NC(C)=C(C)N1
28685,COC(CO)C(C)CC#N
28686,CC1(O)CCC(C)(CN)C1
28687,CCC1C(=C)CNCC1=O
28688,CC1C2CC(O)C1(CN)O2
28689,NC(=N)NC(=C)CCCO
28690,CC12CC(C1O)C(N2)=NN
28691,CCC(=C)C1=CC(=O)NO1
28692,CC(=C)C(O)CC(=C)CN
28693,CC12CN1CCC(=O)C2O
28694,CC(C)N1NC=CC1=NO
28695,NN1C=NC2C(O)C=CC12
28696,CC1C2CC(O)C1C1NC21
28697,OCCN1C=NN=C1C=C
28698,NCC1(O)COC=CC1N
28699,O=CC1NCCC2CC1O2
28700,C1OC11CCC2=NOC=C12
28701,CC(CN)CC1CON=C1
28702,CC1N(C)C=NN=C1C=O
28703,COCC1=NC=NN=C1C
28704,CC1(C)CC2(N)COCC12
28705,OC(CCN1CC1)C1CO1
28706,CC12OCC1C(C)(N)C=C2
28707,CNC(NO)=NC(=O)C=C
28708,O=CC1(CN1)C(C#C)C#N
28709,COC1=NN=CC(N)CC1
28710,C1ON=CC1C1=NC=CN1
28711,C1NC2CC11COC(C2)=C1
28712,CCCNC(CC)COC
28713,CC#CC#CC(CO)C#N
28714,NC12CC(CO)NC1C2O
28715,NC1(CC1)C12CC1CCO2
28716,C(C1CCC1)C1=CN=NO1
28717,NCC(C=C)C1CC(=O)N1
28718,NCC1(CCO)CCC=C1
28719,OC1CN2CC(C2)C2NC12
28720,OC1C2NNC(=N)C1C2O
28721,CN1CC1C=CC(=O)C#C
28722,CCN=CNOC(C)CC
28723,CC1C=C(C#C)N(N)C1=O
28724,NC1CNC2C(NC=O)C12
28725,CCN=C1NN=CC(=O)O1
28726,CC1OC(C)=NN=CC=C1
28727,ON1C=CC(C2CO2)C1=N
28728,C=C1CCC(=O)C(C1)C#N
28729,CC(O)CC(CN)=NN=C
28730,CC12CCCNC1CC2=O
28731,CN(O)C=NC1CC1CN
28732,CN(C=N)C1=C(C)OCC1
28733,O=CC(C#N)C(C#C)C#N
28734,CC1=CN(C=O)N=CC1=O
28735,OC(CC1CC(=O)N1)C#C
28736,CC=CC(OC=O)=CCN
28737,NC(C#C)=C(OC=C)C#N
28738,NC1CC2CC1(O)C1CN21
28739,COCC(CO)=CC=NN
28740,ON1C2C(OC1=N)C2C=C
28741,N#CCC1C2CC1C=CO2
28742,CCNNC(=O)C=CCO
28743,CC1C2ONC(=O)CC12C
28744,COC(=NC)N(C=C)C=N
28745,CC(C1CO1)=C(CN)C=C
28746,CC1(C)C(O)CONC1=N
28747,COC1(CC=CC1N)C#C
28748,CCC(NC)C1=NOCO1
28749,CCOCC1=CC(=O)NN1
28750,O=CCCC1=NN=CON1
28751,OC12CNCCC1C2C#C
28752,CN1CC(=O)C(C)(C)N=C1
28753,CC(C)=C1CCOC(=O)N1
28754,CC1NC(=O)C1(C)OC=C
28755,CC1=CC(=CC=O)N=C1N
28756,C=C1NC(=N)C=CCC1=O
28757,CC1CCC(=O)N(N1)C=N
28758,CNN(CC#N)C(=O)C=C
28759,CC1=CCC2=CON=C2O1
28760,CCOC(C=O)C(=C)C#N
28761,NC1CC2OC1OC1CC21
28762,CNC(=N)C1CC(C)CO1
28763,C=C1C2CCN2N=CC1=O
28764,CC1OC(=O)C2=C1NCC2
28765,CC(=CCOCC#N)C#N
28766,CC(CCCON=C)C=C
28767,OC1(CC1)C1=CC2CN2C1
28768,CN1C=NC(CC#C)=C1O
28769,CC1=NNCC(=O)C1C#C
28770,CC12CN(C1)CC(=O)OC2
28771,CC1(C(N)C1O)C1CCC1
28772,COC1=CC(C)CNC1C
28773,CN=C1ONC=C1CC=C
28774,COCCC1=NC=CN1N
28775,O=C1OCC2NCCNC12
28776,C1NC2C1OC1=NNC=C21
28777,OCC1=CC2CCN3C2C13
28778,CNCC(C)(O)C(=C)C=C
28779,CCC1=NOCOC1CN
28780,OCC12CC1N1CC(C1)C2
28781,NC(=O)N1CC2=CNC=C12
28782,CC1(O)CC2NCC2(N)C1
28783,C=NN=CNOCCC#C
28784,CC(=O)C(=O)C1NCC1O
28785,C=C(C#C)C(=O)C1CCN1
28786,CC(N)C1(O)CCC1C#C
28787,OCC1C=CC=NNC=N1
28788,CON=CCC1CCC1N
28789,CC1C2OCC1(N)C1OC21
28790,CC1=CC(=N)N(C=N)C1=O
28791,C1C2NC3=NCCON3C12
28792,CC1C2C=CCC(N)C12O
28793,CN(C)C1=NC2C(O)C2N1
28794,C=C1COC2CC2C(=O)N1
28795,OC(CC1OCC=C1)C#N
28796,CC(O)C(N)CC1(C)CN1
28797,CC1OC2CC1N(O2)C=O
28798,CCC1(O)CON=C(C)C1
28799,CON=CC12CN1N=CC2
28800,C=C1C=CC2OCC12C#N
28801,CC(O)(C#N)C1=NNCC1
28802,CC1COC2CC2C1=NN
28803,ONC1=NN=CC(=O)C=C1
28804,CC1NCCC1ONC=N
28805,CN1CCC2(C)C(O)C12C
28806,CCNC=C(COC)C#N
28807,ON1C(O)=CC=C1CC#C
28808,N=CNC1=C(C=CO1)C#N
28809,ON1C=C2OC=CC2C1=O
28810,NNC(=O)N1C2CC=CC12
28811,NC(=O)N1CCC(O)CN1
28812,ONC(=N)C=CCC=NO
28813,CC(O)C=CC(=O)N(C)O
28814,COC1(C)ON=CC1CO
28815,CN1C(=O)N(O)C=C1CN
28816,CC1CC(N1)C(=C)C=NO
28817,NC1C2CC1(O)CCNC2
28818,CC1N(O)C(=NC1=N)C#C
28819,CC(N)C=CC1CON=C1
28820,C=CC=COC1=CNN=C1
28821,CC(N)C1=CC(=O)NC1=O
28822,CCNC(=O)CCN=CN
28823,NCCC1=CCNC(=O)C1
28824,C=C1CNC(C1)(C=O)C=O
28825,NCC1C2C=C(CO)CN12
28826,NC1CCC2=C1OCOC2
28827,CON=CC(C#C)=C(N)N
28828,CC=NOCC(=O)CC#C
28829,OCC1OC2C1NNC2=N
28830,CC1C2CCN1CC=CO2
28831,N=C1CON=C2C=CON12
28832,C#CCOC1=NN=CNC1
28833,CC1(O)CCC(CN)OC1
28834,NCC1C2CC3COC2C13
28835,CC12CC(O)C1(O)CCN2
28836,COCC=C(CN)C1CO1
28837,OCC1=C(CC#C)NC=N1
28838,NC12CCC1OCC21CN1
28839,CC1(NN=CC1=C)C(N)=O
28840,CNC1=NC(C#C)=C(N)O1
28841,OCC(=C)NC(=N)CC#C
28842,NC1CC2OCC3C2N3C1
28843,OC1C2CCNCC(=O)C12
28844,CC(C#N)N(N=C)C(N)=O
28845,NN=CN(O)C(C#C)C#C
28846,CC1OC1C(CN)=CC#C
28847,OC1CN2CCC3CC23C1
28848,CC12C(O)C1CCNC2=N
28849,CCC1(O)CCOCC1N
28850,CC1(C)CCOC1CC#N
28851,OC1C2CC(CCC1=C)N2
28852,CC1CC2OC22C=NN=C12
28853,NCCC1(O)C(O)C1C=C
28854,COC(C)=COC(=O)CN
28855,CCCC1C=NN(C)C1=O
28856,CC(O)CCC1(N)CNC1
28857,CN1CC2C3CC2C(=O)C13
28858,C=C(C=COCC=O)C#N
28859,NC(CO)C12CC1CNC2
28860,CN1CC1C1CCC(=C)O1
28861,CNC(CO)(C#N)C(N)=N
28862,COC(=C)C(O)(CN)CN
28863,CC(CCC(C)=C)ON=C
28864,NC12CC1C(ON=C2)C#C
28865,N=CNNC1=CC(=O)CC1
28866,CC(N(C)C=O)C(=N)NO
28867,CC1=CC(=C)NC(=O)CO1
28868,CNCC1CC1NNC=O
28869,O=C1OC=C(C=N1)C1CC1
28870,CCNN=CN(O)C1CC1
28871,CC12CC1C(=O)NN=C2N
28872,OC1C2CC3=C(OC=N3)C12
28873,CC1OC2C1C(=N)NC2=C
28874,CC(N)CC1=CC=C(C)O1
28875,CCC(O)CN(C)C(N)=N
28876,CNCCCN(C)CC=O
28877,CNC1CNCC1=CCO
28878,CCC(N)C1(N)COC=C1
28879,CC=CC(CN)OCCO
28880,C=COC(=C)CONC=N
28881,ONC(=O)NC1CC=CC1
28882,CN1NCC(C=C)C1=NO
28883,NC(C=C)C(CO)C(O)=O
28884,CC1(CC1N)N(O)C(N)=O
28885,CC1NC2C1C=CCC2O
28886,CON=C1ON=CC1C#C
28887,CC1C2OCC(C)(CN)C12
28888,O=COCC1C2CCCN12
28889,CC(C#N)N1CC(O)C1=O
28890,NC1C(CC#C)C1ON=C
28891,NC(=O)NC1CC1CC=C
28892,CC1N2CC2C=CC1=NO
28893,CN(C)CCC(C)(O)CN
28894,CCCN(O)C(=N)OCC
28895,NCCN(CC1CO1)C=N
28896,CC1CNC1C(C=C)C=O
28897,CCC1OCC2C(C)C12N
28898,NC1=CC(C#C)=C(N1)C=O
28899,NC1CC=CC1NC(N)=O
28900,CC1=NOCC11COCO1
28901,COC1C2CCC(N2)C1C
28902,CC12CC1C1(N)CC2(O)C1
28903,CCON1C=NC=C1C=C
28904,CC1NCC(=O)NC(C)=C1
28905,COC1=CCC(=CC1)C#N
28906,CC1(C)C(OC1C#N)C#C
28907,CC1=C(N)CC(=NO)C1=O
28908,COC1=NC2(C)CC2N1C
28909,CCOCC1CNC1C#N
28910,CON1CCN(C)CC1=O
28911,O=COC=CN1CCN=C1
28912,NC1=CC(=O)C(=CO)C=C1
28913,C=C1OC=CC1=CCC#N
28914,CC12OC(CC1=NO)C=C2
28915,ON1C(=O)CC2C=CC=C12
28916,CN=C1CCOC(C)=CN1
28917,CCC(C#N)=C(C)CCO
28918,CC12ON=CCC1=NN=C2
28919,CC(=C)C1CC2OCC2N1
28920,CCC1OC(C)=NNC1=N
28921,COC1C(C)C1(N)C(N)=N
28922,C=C(C#N)N1C=NOC=N1
28923,NCC1NCC11CCCO1
28924,CC(N)C(C)(C)CC(N)=O
28925,CC1ON=C(C=NN)C1=C
28926,CC=CC1=CC(=C)NC1=O
28927,NN=CC1C2CC1C(=O)O2
28928,C=C1ON2C=CN=C2N=C1
28929,CN=CN(O)CC(O)CN
28930,ON=CC1(CNN=C1)C=O
28931,CC12CCC(CN1)OCC2
28932,O=C1CC2CN(C2)C1C#C
28933,CC1=NOC(CO)CN1N
28934,C1CC23CCCNC2C3O1
28935,CCC1CC(ON=C)C1C
28936,NCC1ONC(=O)C1C#C
28937,CC12C(N)C(NC1=O)C2O
28938,CC12OC1C(N)CCC2N
28939,CN(C)C(=O)C=CC=NO
28940,C1CC11CC2CNC1CO2
28941,CC(N)CC(CO)NN=C
28942,CCN=C(NC=O)N(C)O
28943,OCCCOCCON=C
28944,CN1N=CCC11C(O)C1O
28945,CC1NCCC(O)CC1O
28946,CN=CN1OC(=O)CC1=C
28947,CC1C(N)C1N(C)C=NO
28948,C=NN(C=O)C1CC1C#N
28949,C1CC2=NOC=C2C2NC12
28950,CC(O)C1(N)CNC1CO
28951,CC12CC3C4OC(CN13)C24
28952,CC(=N)NN=C(C)C1CO1
28953,OC1CCC2(CNC12)C#N
28954,CCN(N)C(=O)C1CN1C
28955,CC(=O)C1NN=CN2CC12
28956,NC1=CN2CC(CO)C2=C1
28957,CNC(C)C1CC(CO)O1
28958,CN(C)N(CCO)C=NO
28959,CCC=NOC(=O)CC#N
28960,CON=CC1(CCN1)C=C
28961,COC1(CN)CC=C(C)C1
28962,CCC12NC1COCC2=C
28963,NCC1(O)C2CC(N)C1N2
28964,OC1C(NC=O)C1OC=C
28965,CC1=CC(N)(CN)C(=C)O1
28966,C=C1OC=CC=C1C1CN1
28967,CN1C(=O)NC(=O)C=C1C
28968,CC(N)C1OC11CC=CC1
28969,CC(C=O)=C1CCN2CC12
28970,CC1(NC1C(=O)C=O)C=C
28971,CNC(CNC=O)C(C)O
28972,CCC1(C)CCOC1=NO
28973,CC(O)C1(CC(O)=O)CN1
28974,CNCC1C=CCCC1=O
28975,OCC1NC(=O)C=CC1O
28976,C=C1COCCCN1C=N
28977,NC1COCC2(CO2)C1=C
28978,CN1CC(N=C1)C#CCO
28979,CCC=CN(O)C(=O)CC
28980,CC1=CN=C(N1)OCC#N
28981,O1C=C2C3ON=CC3C2=C1
28982,NCC1=CC2CC(=C)C1O2
28983,CC1C=COCCC1C#N
28984,O=CC1CC(CC2CC2)N1
28985,CC1COCC(=O)N(N)C1
28986,CCC1C=NOC(=N)N1C
28987,O=CN1C=NCC11CNC1
28988,COC1ON=C(C)N2CC12
28989,ON=CCC1=NC=CC=N1
28990,NCC12NC1CC1OCC21
28991,CC1(CC=C)OC1C=NN
28992,OC1CNCC(C1)OC=O
28993,CN1N2CC2C(CN)C1=O
28994,OCC1=C(NNC1=O)C#C
28995,CC12CC1N(CC2N)C=O
28996,CCC1(O)CN(C=N)C=C1
28997,NCC1(O)CC(=O)NC=C1
28998,O=CC1NN=C(C=C1)C#C
28999,CNC(=O)C1(CC1O)C=C
29000,NC1CC(O)C(O)(C1)C#C
29001,CC(=C)C1C(N)C1C(N)=O
29002,CCC1=NOC(CO)C1=C
29003,OC1CCC=NN(C1)C=N
29004,C1OC2ON=CCOC2=C1
29005,CCC1OC2CC(O1)C2N
29006,CC(C)OC1=CNC=C1C
29007,OC1C=COCC=NN=C1
29008,N=CN1CCCC2CC2O1
29009,CCC(=O)C1=CC=NN=N1
29010,CC(N)(C(O)C=C)C(O)=O
29011,CCC1(N)CC11COCO1
29012,ONC(=N)CCC1CCN1
29013,NC1CC2CCC(=C)C1O2
29014,COC1=NOCCCN1C
29015,CN1CC2C(N)CN2C1=O
29016,C1OC2C=NN3CCCC123
29017,CN1C(=O)C(C)=CC1=NN
29018,CC1=CN2NC(=O)CC2=N1
29019,COCOC(C)(CN)C=C
29020,ON=CC(=C)C1OCCO1
29021,CCC12COC1C(=O)NN2
29022,COC(=O)C1(CC1)NN=C
29023,CN1N=C2C=CNC2C1=O
29024,CC(O)(CN)C(C)(O)C#C
29025,O=C1NN=NC2=C1C=CC2
29026,ON1C=NC(=NC1=O)C#C
29027,CNCCOCC(C)C=O
29028,NCC=CC1(N)COC1=O
29029,NCCC1(O)C(N)C1CO
29030,CNC(=O)C(C)(CO)OC
29031,CC12C=CC3NC1C(O)C23
29032,CC1ON(C=N)C2CC12C
29033,C1ONC2=NCCNCC12
29034,CC=CN(O)C(=N)CC=O
29035,CN=C1NNC2CC1C2=O
29036,CCCCNC(=N)ON=C
29037,CC(=C)C1=C(O)OC(N)=C1
29038,CC1=CC(O)C(=O)N1C=O
29039,ON=COC=CC(=O)C=C
29040,CC1OC2C1CNC2C#C
29041,NN(C=C)C(=O)NCC#C
29042,O=C1CCCC1=CCC#N
29043,CC1(CN)CC2=CON=C12
29044,CCC1NCCOC2CC12
29045,NCC12CCOC1COC2
29046,CC(C)NN=COCC=C
29047,COC(C)(CN)OC(N)=N
29048,CC1COCC=C1C=NO
29049,ON=C1OC=CC1N1CC1
29050,CCC1N(C)C1(CC)CO
29051,CC1OC11CCOC1C#N
29052,CC1=C(N)N(O)C(C=O)=N1
29053,CC12CN1C(=O)OCCC2
29054,ON=C1NC2CCC1OC2
29055,COCC1N2CC2CC1=O
29056,COCC1(C)CC(C)(N)C1
29057,COC1=CC2CN2CC=C1
29058,CC(CO)CN1C(C)C1C
29059,CC1=CC2NCC1(C)C2O
29060,CC(O)C(C)N1CCN=C1
29061,CC1OC=C(CN)C1=NO
29062,CC(C)CC=COC=NO
29063,CC(=C)C(CO)=C(C)C#N
29064,NC1CNC(=O)C1ON=C
29065,CN1C=COC(=CN)C1=N
29066,OCC(C1CNC1)N1CC1
29067,O=C1C=NNC2(CC12)C#C
29068,NC12CC(C1O)C(=C)OC2
29069,CC(C)(N)C1CC2OC2C1
29070,O=CN1CCC(N1)C1CN1
29071,CC12CC(C1)NCC(=C)O2
29072,CCOC(=NOC)C1CN1
29073,CCN(C=O)C1(CC1)C=O
29074,NC1CCC2NC(CO)C12
29075,CCC(C)(NC)C(=O)NN
29076,N#CC12COC1C1CC2C1
29077,C=CC=CC(=O)NCC=O
29078,OC1(CC2NN=CC12)C=C
29079,CN(N)C(=O)C1(C)CC1O
29080,NCC1COC=C1C1CN1
29081,O=COC1=CC=NC=NN1
29082,NCCNCC1=CON=C1
29083,CCN1C=CC(OC=O)=N1
29084,NC1C(O)C11CC2CC1N2
29085,CN(O)C1=NC2CC1C2N
29086,CCC#CCC(C)NC=O
29087,NC(CC(=O)C#C)=CC#N
29088,OCCCC1=CNOC1=O
29089,CC1(NCC1NC=O)C#N
29090,NC=C1CC(CO)CC1=O
29091,CNC1CC(C)ONC1=O
29092,COC(=O)C#CC(C)=NN
29093,CN(C=O)C1(CNC1)C#C
29094,NC12CCC=C1C=NOC2
29095,CNC1CCC(C=O)C1C
29096,C=CCC12CC1NN=CO2
29097,O=CC=C(CC#N)C1CO1
29098,CC(C)(N)C1=CNC(=O)O1
29099,CC1OC11CNCC1(C)N
29100,C=NN=CC(=O)CCC#C
29101,CN1C=C(C)OC1=NN=C
29102,CC12CNC3(CC3O)C1O2
29103,CNN1C=NC(=C1)[N+]([O-])=O
29104,NN=C(CC=CCO)C=C
29105,ON1CC(=C)C2OC2C1=O
29106,ON=CCNNC(=O)C#C
29107,OC12CC(NC1=O)C2C=C
29108,ON=C1CCC2(CO2)C=C1
29109,CCCN(O)C(=O)N(C)C
29110,CCN1OCOC(C)C1=O
29111,CC(O)(CN)C1=CCOC1
29112,NC1=CC(NC=O)=C(N)O1
29113,CC1=NC2=CC=C(C)N2O1
29114,C=CCNN1C=NCC1=O
29115,CCC(C)(C)C(NC)C=O
29116,NCC1(O)C2CC(N2)C1=C
29117,CCC1OC1C(N)C=NO
29118,CC1=C2CCNN2C(O)=C1
29119,CC(O)C(=O)CN(C)N=C
29120,CNC1=CC(=O)C=NC=N1
29121,CON1NC=C(C)C1=NO
29122,NC(C=C)C(=O)NN1CC1
29123,CC1C(N2CC2)C1(O)C#C
29124,CCC(CO)OCC(N)=O
29125,CC1=CC2(CC2)C(N)C1O
29126,OC1COC=C1CCC#N
29127,CC=CC(C)C(=O)C=NO
29128,CC1=NOC2CC2C1=NN
29129,N=CNC1(CCC1)C1CO1
29130,COCOC(N)=CC=NN
29131,CNC(=O)C#CC(C)(C)C
29132,CNC(C)C=C(CO)C#C
29133,CC1(C)C2OC2CC1CN
29134,CNCC(=O)C(OC)=CC
29135,OCC(=C)C1=CC2NC2C1
29136,COC(=N)NC1(CC1)C#N
29137,CNC1C(C)C(N)=CC1=O
29138,CC1=CC=C(C)C(=O)N=C1
29139,CC1=C(C=O)C2NC1C2=O
29140,CCC(=N)N(C)OC(C)C
29141,CC1C2C=NOCC2C1=O
29142,CC(=C)C=NOCC1CO1
29143,CC1CCCC(C)=NOC1
29144,CNC1=NC(C)C(C)N1O
29145,CNC1=C2NC(=O)C2=CN1
29146,C=C1OCC(=CC#N)C1=O
29147,CNN=C(C)C1CC1C=O
29148,CC(=O)C1(C)NCC1C=C
29149,CC(N)=C(C#C)C(=O)C=O
29150,CC(N)C1=NN=CCC1O
29151,CCCOC(NC=N)=CC
29152,CON=C1C=CC(=C)C=N1
29153,CN1N=CC2C3OC=CC123
29154,CC1(N)CC=COCC1O
29155,COCCNC(=O)CC#C
29156,CC1NC(CO)C(=C1)C#N
29157,CC1(C)CC1C(=C)C=NO
29158,CCC(OC)C#CCC#N
29159,CC1CN1C(N)=C(C)C=O
29160,CON=CC(C=O)=CC=C
29161,CN1C(CO)=NC(O)=C1C
29162,C#CCON1C=CCN=C1
29163,CC(O)C(=C)NC(=O)C#N
29164,CC(C#N)C1=NC=C(O)O1
29165,CNN1CCC(O)C1=NC
29166,CC(=C)C1(CCC1)C=NO
29167,CC1C2CCN(OC12)C=N
29168,CCNC1C(O)C1C(N)=N
29169,CC1OC1CC(=O)NC=N
29170,CC1(CC=C)C(N)CC1O
29171,OC(=O)C1=C2NCC2=CO1
29172,CC1=NNC2C(O)CC2N1
29173,C1C2NC1C1CNCC2O1
29174,CC(=O)CC=CNC(C)=O
29175,CC1(C)NCC(=C)CC1=O
29176,O=CON=CN1NCC=C1
29177,CN1CCC1CNCCO
29178,NC1COCC1(C=C)C#C
29179,NC1CC2CC1(O)CC2O
29180,CCC(N)CN(OC)C=O
29181,CC(C#N)(C#N)C1CCO1
29182,CC1=C2CCC(=O)N2C=N1
29183,C=CC12OCC1CNC2=N
29184,CC1=CN=C(N)C(C=O)=N1
29185,CN1C=CC(=CC=O)C1=O
29186,OC1CC1CN(C=O)N=C
29187,CN1C=C(C)CN(O)C1=N
29188,CC1(C)OC1CNCC=O
29189,CC(N)CC1C2CCOC12
29190,CC=CC1OCC=NN=C1
29191,CC=C(CC#C)C(=N)NO
29192,O=C1NC(=CC#C)C2NC12
29193,CC(CC#N)CC(O)C=C
29194,COCC1CC11CCCN1
29195,N=C1NC2COC=CC2N1
29196,COC1(CNNC=N)CC1
29197,OC12C=CC3C4C1N4CC23
29198,NC(=N)C(O)C#CCC#C
29199,OC1C2NC3COC2OC13
29200,CON=C(CO)C(=C)OC
29201,CCCC(O)C(=N)N(C)O
29202,CC=C1OC=NN1C(C)=N
29203,CC(CCC(N)=O)=CC=O
29204,CCC1=C(C=O)C2CC2N1
29205,CN(N)C(C=C)=NOC=O
29206,C=C1CNC2C=CCOC12
29207,CC1(O)CNC2=C1N=CN2
29208,CN(C)C(=O)NN=CC=O
29209,O=CNC=NOCC1CN1
29210,CC#CCC1CC(=O)NN1
29211,CC1NCCCCC2OC12
29212,CC1(C)NC2CC1OCC2
29213,CNC=NC(OC)=NOC
29214,ON=CC(C=C)N1CCC1
29215,CC1CC2OC2(C#C)C1N
29216,CC1CCC(N)C(CO)N1
29217,OCCCNC=NC=NO
29218,CN(C)C1CC1OC1CC1
29219,CC1C2CC2(C)N=C1NO
29220,CC(C1CO1)C1=NC=CN1
29221,CC(C)C1(O)CN(C1)C=N
29222,CC1OCON=C1N1CC1
29223,CN(OCC#CC#C)C=N
29224,CC(=NO)C1CC(O)C1=O
29225,CCN1CC11CC2OC2C1
29226,CC1C2CN2C2=C1C=CO2
29227,CCCC(C#N)C1CCO1
29228,CC1=C2C(N)CCC2=NO1
29229,NC(C#C)C(O)CC(O)=O
29230,CC1=NOC2OCC=CC12
29231,CC1(N)CNC(CCO)C1
29232,CNN(C=N)C(=O)C(C)O
29233,CC1C(CCN1C)C(C)=O
29234,ON=C1C2CC(C2)CC1O
29235,O=CC1=NNC(=O)NC=C1
29236,CC1CC2CC(=O)N2C1=N
29237,CC1OCCNN(C)C1=O
29238,CCN(C)CC=CC(O)=O
29239,CNCC1CC(=O)C2NC12
29240,CC=CC1=NOCC(N)=C1
29241,CC1C=C(CO)C(=N)N1N
29242,CC1(CO)CCNC(=O)N1
29243,CC1NCC2OC2C2NC12
29244,CC1OC1C(N)CC1CO1
29245,NC12CN3CC3C1OC=C2
29246,CCC1N=C(N)CC1C=O
29247,CN1N=C(C#N)C(N)=C1O
29248,CNC=NC(CC#C)=NO
29249,CC=C1C=CCON1C=N
29250,O=CC1=C(CNN=C1)C#C
29251,CC12NCC3C1C1OC1C23
29252,NCC1OC2C(N)C1C2O
29253,CCC(C#N)N(C)CC=O
29254,CN1CC(O)C2CC1C2O
29255,COC1C=CC2CN2N=C1
29256,C1C2CCCOCCNC12
29257,CC12CN1C=NOCC2=O
29258,CC(CCO)C1=NNC=N1
29259,CC(OC=O)C1(CN)CO1
29260,CNC1=NC=C(O1)C=NO
29261,NC(=N)C12CC(O1)C1OC21
29262,O=C1CC(CCN1)C1CC1
29263,C=C1OC(=C)C2CN2N=C1
29264,CCON1C=CC(C=C)=N1
29265,N#CC1=CC2=C(O1)C=CN2
29266,COC(C)C1=NNC(C)C1
29267,CC1C(=O)NC=CC11CO1
29268,NC12CC(C3NC13)C2CO
29269,CC1=C(N)OC(=O)C(N)=C1
29270,CC1N(C)C(=O)C1(O)C=O
29271,CCN1N=COCC1C#C
29272,C=NNC(=O)C1OCC=C1
29273,N=CNC1=NC(=O)C=CO1
29274,ON=C1C=CC(=C)C2NC12
29275,CC=CC(CCN)=CCO
29276,OC12C3NC3C3CC1NC23
29277,NC1CC(NN=C1)C1CO1
29278,C=CC1NN=CC1OC=O
29279,NC(=N)C1(CCO1)C1CO1
29280,CNC(=N)NC=CCOC
29281,CC1=CC(CO)NNC1=O
29282,OCC1NCC2(CN2)C1=O
29283,CC1C(N)C1(N)C(N)CO
29284,N=C1OCCC2=CCON12
29285,CC1=NC2=CNC(O)=C2O1
29286,CCC1CC(O)C(CN)=C1
29287,CCC(O)CON=CC#C
29288,CCNC(C#C)C(=C)OC
29289,NC1COCC1N=CNO
29290,COCC1OC(C)=CC1N
29291,C=CC1CC(=O)OC=NN1
29292,CC1=C(NC=O)C(=N)ON1
29293,CN1CC1C(C)(O)CC#N
29294,NC1CNCC(=C1)C(N)=O
29295,COCC#CC1=NNC=C1
29296,CCN1CC2OC2(CN)C1
29297,CCC(C)(CN)ONC=O
29298,CNC1=CC=C(CO)N1O
29299,CC(C)C1NC1(C=O)C#C
29300,ON1N=NC2=C1CC1OC21
29301,CN1CC2CC2(C)OC1=O
29302,CC(O)(CN)C1CC(O)C1
29303,CC1(CCCC2OC12)C#N
29304,O=CC1COCC2CC1N2
29305,CCC1=CC=NC(CO)=C1
29306,CN1C(=N)NC2=C1OC=C2
29307,CC=C1C=CNC(=O)C1N
29308,O=C1CC2NCC1C1NC21
29309,O=C1OCC2NC2C2CN12
29310,CCC1(O)CC=CNC1=O
29311,NC1COC(C#C)C11CN1
29312,CC(C)C(CON=C)=NN
29313,CCCC1ON=COC1C
29314,C=NN=CC=C1COCO1
29315,NC1=C(OCCC1=C)C#N
29316,CC(=O)CC(=O)N(O)C=C
29317,CCC1OCC2CN(C)C12
29318,CN1CC2NCC(O)C2=N1
29319,N#CC=CON1C=CN=N1
29320,CC1C(=O)CN=CNC1=O
29321,C=C1OC(=NN=C1)C1CN1
29322,CNC(C=O)C1=CN=CO1
29323,CCC(CN)OCC(C)=C
29324,CC=CC1CNC(=O)N1O
29325,CCC1=CCCOC1CN
29326,CCC1CC(NC=N)C1O
29327,ON1C=NN=C1C#CC=O
29328,O=C1ON=CC#CCC#C1
29329,CN(O)C=NOCCCN
29330,CN1CC2CC(=O)C2C1=N
29331,NC(=O)N1CC(N=C1)C#C
29332,O=CC1CN=C2OC=NN12
29333,NC(=O)C(C=CC#N)C#N
29334,CCCC1=CN(O)C(N)=N1
29335,NC1CC11NC(CO)C=C1
29336,CC#CC(=O)CNN=CN
29337,OC1CCC2(CNC2)C=C1
29338,NCCC1CN(C=O)C=N1
29339,OC12CC1NCC1CNC21
29340,C=NNCCC(=O)C1CC1
29341,NCC1=CC(O)C2CC1C2
29342,NCCN=CNC=CCO
29343,CC1(CNC1)C1C(N)C1O
29344,ON1C2C=COCC2C1=O
29345,CNC1=NOC=C1C1CN1
29346,CC12NC1C=COCC2N
29347,O=CCC1=CC=C(N1)N=O
29348,O=C1CCC2(CC2)C=NN1
29349,CC(O)C1(C)CC(C)CN1
29350,OCCC1CNNC(=O)N1
